,zbest,F3GHz,logL10cm,logL21cm,logLTIRSF,SFG,MNUV,MU,MB,MV,MR,MI,MZ,MY,MJ,MH,MK,MASS_MED,MASS_BEST,SFR_MED,SFR_BEST,L_NU,L_R,L_K
4038,0.2146,38.13924,21.68493,21.916626,10.533789,1.0,-92.56,-19.367,-20.384,-21.085,-21.477,-21.91,-22.285,-22.519,-22.773,-23.017,-22.896,10.65,10.7501,0.393581,0.491608,28.6472393916788,29.6063362117389,29.861139076952
4039,2.3839,21.20245,23.814503,24.046198,12.05758,1.0,-20.261,-22.056,-22.701,-23.286,-23.559,-23.96,-24.106,-24.29,-24.547,-24.862,-24.783,11.1972,11.194,2.219,2.22464,30.3646193916788,30.6768262117389,30.607139076952
4040,0.6025,66.44038,22.938969,23.170664,0.0,0.0,-17.724,-19.898,-20.627,-21.11,-21.481,-21.808,-22.15,-22.318,-22.645,-23.009,-22.857,10.4885,10.4418,1.49151,1.30718,29.4575193916788,29.8433262117389,29.817139076952
4041,1.5704,19.99953,23.380781,23.612476,11.893979,1.0,-21.608,-22.733,-23.904,-24.002,-23.58,-23.678,-24.036,-24.09,-23.291,-23.353,-23.104,10.5491,10.52,0.7,0.73396,29.2429193916788,29.9439262117389,29.926349076952
4042,0.5323,27.94906,22.438604,22.6703,10.427749,1.0,-18.432,-20.432,-21.261,-21.76,-22.15,-22.491,-22.824,-22.981,-23.155,-23.414,-23.215,10.8501,10.8864,0.398776,0.411558,28.5738393916788,29.6654262117389,29.948839076952
4043,1.9145,23.74642,23.650614,23.882307,11.292152,1.0,-19.737,-21.405,-21.671,-22.105,-22.585,-22.753,-23.001,-23.059,-23.162,-23.281,-23.072,10.6337,10.6817,1.25578,1.18294,29.3481193916788,29.8979262117389,29.948209076952
4044,1.5588,27.72456,23.515274,23.74697,12.264288,0.0,-18.977,-20.084,-20.517,-20.734,-20.937,-20.917,-21.033,-21.098,-21.108,-21.226,-20.988,9.76873,9.68914,0.729317,-0.0412582,28.1946993916788,28.9442062117389,29.008699076952
4045,2.1775,19.99654,23.701468,23.933163,12.199131,1.0,-19.752,-21.29,-21.825,-22.339,-22.491,-22.675,-23.43,-23.639,-23.947,-24.278,-24.19,10.9342,10.973,1.74853,1.72212,29.8370193916788,30.2292262117389,30.308469076952
4046,1.5108,71.83695,23.89771,24.129404,11.784043,1.0,-20.345,-22.17,-22.76,-23.596,-23.901,-23.846,-24.218,-24.412,-24.664,-24.923,-24.863,11.0582,11.0586,2.72618,2.68252,30.7925193916788,30.8683262117389,30.694639076952
4047,2.2205,18.76657,23.692863,23.924559,12.075684,1.0,-20.121,-21.329,-21.609,-21.994,-22.606,-22.916,-22.99,-23.159,-23.589,-23.857,-23.728,10.6776,10.6792,1.5747,1.56949,29.6794193916788,30.0117262117389,30.063659076952
4048,0.6584,19.63898,22.498993,22.730688,10.580899,0.0,-16.301,-20.211,-21.086,-21.768,-22.021,-22.411,-22.613,-22.849,-23.014,-23.319,-23.072,10.8768,10.8604,-4.5856,-16.4157,27.0226393916788,29.4278362117389,29.784739076952
4049,0.7258,19.55383,22.595373,22.827068,9.760969,0.0,-16.46,-18.6,-19.357,-19.851,-20.14,-20.498,-20.557,-20.753,-20.943,-21.226,-20.998,10.0868,10.102,-0.790168,-0.813463,27.4393993916788,28.7776962117389,29.014999076952
4050,1.4944,19.65987,23.324097,23.555792,11.794472,1.0,-18.92,-20.547,-20.885,-21.265,-21.385,-21.747,-22.063,-22.224,-22.475,-22.825,-22.66,10.2138,10.3083,1.37134,1.18199,29.2991193916788,29.6554362117389,29.705529076952
4051,0.5154,23.89802,22.338318,22.570011,11.400386,1.0,-18.968,-20.846,-21.486,-21.926,-22.226,-22.509,-22.8,-23.011,-23.175,-23.418,-23.209,10.7033,10.7057,1.19298,1.20688,29.3720193916788,29.9218262117389,29.972139076952
4052,0.728,29.11784,22.911432,23.338308,11.485663,1.0,-18.604,-20.694,-21.369,-21.95,-22.285,-22.683,-22.958,-23.169,-23.459,-23.732,-23.581,10.8003,10.7979,1.50464,1.54994,29.7053193916788,30.1416262117389,30.140689076952
4053,1.357,27.37193,23.371712,23.603407,11.90805,1.0,-18.564,-20.527,-21.226,-21.745,-22.007,-22.511,-22.69,-23.065,-23.511,-23.901,-23.946,10.7147,10.7205,1.95125,1.93851,30.0626193916788,30.2861262117389,30.257189076952
4054,1.1482,72.96879,23.630093,23.861788,0.0,0.0,-19.421,-21.642,-22.142,-22.691,-23.07,-23.411,-23.622,-23.845,-24.012,-24.464,-24.535,10.9959,10.9927,2.16315,2.16262,30.2947193916788,30.5434262117389,30.437739076952
4055,1.9599,24.87326,23.693682,23.925377,12.222283,1.0,-18.626,-20.416,-21.179,-22.126,-22.462,-22.692,-23.399,-23.689,-24.036,-24.496,-24.52,11.0671,11.0791,2.14601,2.16959,30.2729193916788,30.5225262117389,30.537939076952
4056,0.8706,32.63271,23.001534,23.233229,10.873595,0.0,-16.7,-20.701,-21.613,-22.301,-22.63,-23.025,-23.22,-23.415,-23.549,-23.866,-23.618,11.1353,11.1469,-4.961,-5.02049,27.1913993916788,29.6580962117389,30.021199076952
4057,0.894,29.87425,23.032082,23.314028,11.753668,1.0,-19.796,-21.079,-21.529,-21.943,-22.405,-22.526,-22.889,-23.197,-23.315,-23.697,-23.56,10.383,10.4146,1.99874,1.97859,30.0588193916788,30.1313262117389,30.082529076952
4058,1.6445,19.10946,23.406658,23.638353,11.29074,1.0,-16.258,-18.272,-19.023,-19.712,-20.141,-20.744,-21.24,-21.485,-21.829,-22.384,-22.407,10.2317,10.1902,1.19777,1.33286,29.4345193916788,29.6647262117389,29.670809076952
4059,1.5124,18.85274,23.317787,23.549482,11.536652,1.0,-18.946,-20.83,-21.473,-21.939,-22.221,-22.417,-22.849,-23.032,-23.312,-23.546,-23.404,10.6857,10.6692,1.63502,1.4547,29.5896193916788,30.0138262117389,30.068449076952
4061,2.5464,19.329,23.837746,24.06944,11.111306,0.0,-19.867,-21.413,-21.731,-22.13,-22.384,-22.652,-22.948,-23.12,-23.375,-23.655,-23.536,10.6169,10.687,1.72536,1.38693,29.5235193916788,29.9871262117389,30.061409076952
4062,1.916,19.76109,23.942566,24.438446,10.63224,0.0,-20.021,-21.504,-22.226,-22.758,-23.189,-23.594,-23.931,-24.127,-24.32,-24.624,-24.501,11.0544,11.218,1.84419,1.49323,29.6374193916788,30.3033262117389,30.456609076952
4063,0.7158,19.7285,22.585234,22.816929,11.354072,1.0,-18.327,-20.079,-20.659,-21.11,-21.422,-21.655,-21.976,-22.153,-22.315,-22.667,-22.519,10.2843,10.27,1.26373,1.25998,29.3758193916788,29.6875262117389,29.713719076952
4064,1.3123,20.75751,23.218102,23.449797,11.506279,0.0,-17.887,-21.727,-22.544,-23.187,-23.543,-23.867,-24.158,-24.358,-24.638,-24.839,-24.468,11.439,11.454,-3.29264,-15.8221,27.6162093916788,30.0214262117389,30.378309076952
4065,2.22,19.21752,23.702957,23.934652,12.213071,0.0,-19.545,-21.03,-21.719,-22.308,-22.645,-22.848,-23.145,-23.317,-23.468,-23.727,-23.564,10.8629,10.8713,0.988122,1.00999,29.1566493916788,29.8910262117389,30.070849076952
4066,0.3664,21.82921,21.960499,22.192196,0.0,0.0,-17.056,-20.092,-21.085,-21.802,-22.106,-22.496,-22.77,-22.964,-23.139,-23.35,-23.194,11.0003,11.0381,-0.500506,-0.51108,27.7367293916788,29.5566362117389,29.912429076952
